Date,interconn_fra,interconn_fra_lag1,interconn_fra_lag2,interconn_fra_lag3,interconn_fra_lag4,interconn_fra_lag5,interconn_fra_lag6,interconn_fra_lag7,interconn_fra_lag8,interconn_fra_lag9,interconn_fra_lag10,interconn_fra_lag11,interconn_fra_lag12,interconn_fra_lag13,interconn_fra_lag14,interconn_fra_lag15
2023-09-13,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818,-7406.677000000001,-3145.2130000000016,45457.51499999999,6793.312000000009,36619.018,21570.186,-13295.972
2023-09-14,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818,-7406.677000000001,-3145.2130000000016,45457.51499999999,6793.312000000009,36619.018,21570.186
2023-09-15,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818,-7406.677000000001,-3145.2130000000016,45457.51499999999,6793.312000000009,36619.018
2023-09-16,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818,-7406.677000000001,-3145.2130000000016,45457.51499999999,6793.312000000009
2023-09-17,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818,-7406.677000000001,-3145.2130000000016,45457.51499999999
2023-09-18,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818,-7406.677000000001,-3145.2130000000016
2023-09-19,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818,-7406.677000000001
2023-09-20,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571,35431.818
2023-09-21,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567,31370.571
2023-09-22,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001,40421.567
2023-09-23,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995,20561.71900000001
2023-09-24,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519,33779.028999999995
2023-09-25,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314,24689.519
2023-09-26,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003,31941.314
2023-09-27,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486,25847.031000000003
2023-09-28,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947,12761.486
2023-09-29,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79,40554.947
2023-09-30,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878,54373.79
2023-10-01,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002,43913.878
2023-10-02,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269,-3679.471000000002
2023-10-03,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001,53029.269
2023-10-04,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931,53655.91000000001
2023-10-05,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999,42404.931
2023-10-06,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62,5085.621999999999
2023-10-07,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842,13693.62
2023-10-08,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765,26922.842
2023-10-09,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01,40196.765
2023-10-10,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005,31601.01
2023-10-11,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598,34396.346000000005
2023-10-12,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667,8749.598
2023-10-13,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399,21125.667
2023-10-14,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407,44220.399
2023-10-15,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841,30645.407
2023-10-16,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455,33840.841
2023-10-17,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37,25146.455
2023-10-18,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693,53556.37
2023-10-19,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166,46600.693
2023-10-20,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223,34125.166
2023-10-21,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001,56531.223
2023-10-22,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879,55856.90300000001
2023-10-23,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673,33232.879
2023-10-24,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931,39468.673
2023-10-25,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0,44284.931
2023-10-26,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014,50102.0
2023-10-27,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957,3195.9890000000014
2023-10-28,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721,58798.957
2023-10-29,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835,60177.721
2023-10-30,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99,58461.835
2023-10-31,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693,32544.99
2023-11-01,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012,-19551.693
2023-11-02,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018,-6758.012
2023-11-03,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999,-20372.018
2023-11-04,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005,-39987.34399999999
2023-11-05,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827,44377.719000000005
2023-11-06,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068,31475.827
2023-11-07,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988,19527.068
2023-11-08,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995,-12685.073999999988
2023-11-09,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622,-32622.474999999995
2023-11-10,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999,-34166.622
2023-11-11,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426,-36567.03799999999
2023-11-12,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628,-36812.426
2023-11-13,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039,-12766.628
2023-11-14,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417,-32365.039
2023-11-15,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499,-16774.417
2023-11-16,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771,-34943.499
2023-11-17,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464,-19385.771
2023-11-18,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875,-35746.464
2023-11-19,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999,-34847.875
2023-11-20,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173,-33043.999
2023-11-21,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988,-15408.173
2023-11-22,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505,-14748.761999999988
2023-11-23,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823,-14799.505
2023-11-24,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747,-40818.823
2023-11-25,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839,-48528.747
2023-11-26,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362,-42402.839
2023-11-27,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633,-51589.362
2023-11-28,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001,-33187.633
2023-11-29,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965,-4755.521000000001
2023-11-30,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703,2796.5899999999965
2023-12-01,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408,-25261.703
2023-12-02,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068,-14843.408
2023-12-03,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999,13269.068
2023-12-04,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701,65817.11899999999
2023-12-05,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999,-14374.701
2023-12-06,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461,-50331.50399999999
2023-12-07,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642,-52960.461
2023-12-08,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33,-37931.642
2023-12-09,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657,-17246.33
2023-12-10,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886,-28685.657
2023-12-11,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833,-16837.886
2023-12-12,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58,-23334.833
2023-12-13,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11,-42772.58
2023-12-14,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005,-38096.11
2023-12-15,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471,-45517.757000000005
2023-12-16,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975,-47995.471
2023-12-17,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119,-48852.975
2023-12-18,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111,-45875.119
2023-12-19,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108,-42912.111
2023-12-20,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535,-33315.108
2023-12-21,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999,-39691.535
2023-12-22,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014,-45850.46599999999
2023-12-23,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58,-58508.695000000014
2023-12-24,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001,-46622.58
2023-12-25,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88,-8202.327000000001
2023-12-26,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001,-30423.88
2023-12-27,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672,-54357.94300000001
2023-12-28,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635,-52840.672
2023-12-29,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202,-58714.635
2023-12-30,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765,-57794.202
2023-12-31,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001,-10277.765
2024-01-01,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093,53538.69700000001
2024-01-02,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785,37392.093
2024-01-03,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002,21129.785
2024-01-04,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641,-14598.696000000002
2024-01-05,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845,50831.641
2024-01-06,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999,58828.845
2024-01-07,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714,54921.05799999999
2024-01-08,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999,61480.714
2024-01-09,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474,67322.46399999999
2024-01-10,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208,67133.474
2024-01-11,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001,75959.208
2024-01-12,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117,75348.71200000001
2024-01-13,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604,73638.117
2024-01-14,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883,74538.604
2024-01-15,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168,70107.883
2024-01-16,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001,52995.168
2024-01-17,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385,42080.001
2024-01-18,-27407.986999999983,-50984.42500000001,-43448.723,-19218.925000000003,-54606.657,-40099.525,-29433.939,-29730.562,-17711.400999999998,14124.809,-3874.1600000000017,-45243.702,-71357.656,-41408.748,71558.79500000001,66986.385
